# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3729717	3731219	-	OBDLAM_03730	999.0	0.0	0.998	0.933	0.958	UniRef:UniRef50_P08202
contig_1	cds	3731230	3732930	-	OBDLAM_03731	657.0	1.1e-232	0.972	0.996	0.573	UniRef:UniRef50_A0A318MXV3
contig_1	cds	3733269	3734147	+	OBDLAM_03732	535.0	3.9e-193	0.962	0.959	0.875	UniRef:UniRef50_A0A090V0Z5
contig_1	cds	3734233	3734997	+	OBDLAM_03733	337.0	9.7e-116	1.012	0.992	0.658	UniRef:UniRef50_A0A377TMN9
contig_1	cds	3735111	3735809	-	OBDLAM_03734	308.0	6.6e-106	0.806	0.989	0.840	UniRef:UniRef50_A0A4U9DD72
contig_1	cds	3735793	3737403	-	OBDLAM_03735	627.0	1.5e-220	0.989	0.909	0.628	UniRef:UniRef50_A0A8I1W5K3
contig_1	cds	3737379	3738362	-	OBDLAM_03736	431.0	2.5e-150	0.997	0.921	0.638	UniRef:UniRef50_A0A0U5LKV3
contig_1	ncRNA-region	3738393	3738492	-	-	65.6	2.1e-10	-	-	-	RFAM:RF00059
contig_1	cds	3738526	3740181	-	OBDLAM_03737	926.0	0.0	0.993	0.987	0.797	UniRef:UniRef50_A0A377KCN3
contig_1	ncRNA	3740249	3740475	+	OBDLAM_03738	228.8	5.4e-36	-	-	-	RFAM:RF00534
contig_1	cds	3740270	3740401	+	OBDLAM_03739	-	-	-	-	-	-
contig_1	cds	3740503	3741681	+	OBDLAM_03740	522.0	1.2e-183	0.992	0.866	0.679	UniRef:UniRef50_P31675
contig_1	cds	3741730	3742335	-	OBDLAM_03741	240.0	3.6e-79	0.985	0.938	0.576	UniRef:UniRef50_Q9PLW2
contig_1	cds	3742346	3743746	-	OBDLAM_03742	901.0	0.0	1.0	0.813	0.970	UniRef:UniRef50_P0A6A6
contig_1	cds	3743749	3744840	-	OBDLAM_03743	514.0	6.0e-182	0.983	0.884	0.717	UniRef:UniRef50_P56933
contig_1	cds	3744840	3746411	-	OBDLAM_03744	847.0	3.6e-307	1.0	0.850	0.830	UniRef:UniRef50_P15875
contig_1	ncRNA-region	3746455	3746604	-	-	145.9	3.9e-25	-	-	-	RFAM:RF00512
contig_1	cds	3747250	3748194	+	OBDLAM_03745	604.0	9.6e-219	1.0	0.842	0.968	UniRef:UniRef50_P10151
contig_1	cds	3748512	3750236	+	OBDLAM_03746	1130.0	0.0	1.0	0.891	0.990	UniRef:UniRef50_P00893
contig_1	cds	3750239	3750730	+	OBDLAM_03747	273.0	1.9e-93	0.994	0.931	0.877	UniRef:UniRef50_P00894
contig_1	cds	3750910	3751914	+	OBDLAM_03748	603.0	2.2e-218	1.0	0.994	0.898	UniRef:UniRef50_A1JJI2
contig_1	cds	3752516	3752974	+	OBDLAM_03749	256.0	4.9e-87	1.0	0.968	0.829	UniRef:UniRef50_C5B9E7
contig_1	cds	3752976	3753917	+	OBDLAM_03750	605.0	1.2e-219	1.0	0.902	1.0	UniRef:UniRef50_P60390
contig_1	cds	3753914	3754279	+	OBDLAM_03751	217.0	1.7e-72	0.950	0.852	0.957	UniRef:UniRef50_Q7CR84
contig_1	cds	3754295	3756061	+	OBDLAM_03752	1153.0	0.0	1.0	0.822	1.0	UniRef:UniRef50_P0AD68
contig_1	cds	3756048	3757535	+	OBDLAM_03753	655.0	6.3e-233	1.095	1.0	0.633	UniRef:UniRef50_Q8ZRU7
contig_1	cds	3757532	3758890	+	OBDLAM_03754	844.0	1.9e-308	0.991	0.822	0.996	UniRef:UniRef50_P11880
contig_1	cds	3758884	3759966	+	OBDLAM_03755	692.0	2.8e-252	0.994	0.880	0.969	UniRef:UniRef50_P0A6W3
contig_1	cds	3759969	3761285	+	OBDLAM_03756	785.0	1.3e-285	0.975	0.816	0.927	UniRef:UniRef50_Q8ZRU4
contig_1	cds	3761285	3762529	+	OBDLAM_03757	551.0	8.0e-195	0.906	0.833	0.739	UniRef:UniRef50_Q493Q2
contig_1	cds	3762526	3763593	+	OBDLAM_03758	569.0	3.0e-204	0.994	0.959	0.805	UniRef:UniRef50_Q8ZIE9
contig_1	cds	3763647	3765122	+	OBDLAM_03759	839.0	6.8e-306	0.998	0.925	0.859	UniRef:UniRef50_P17952
contig_1	cds	3765115	3766035	+	OBDLAM_03760	377.0	3.0e-129	1.225	1.0	0.552	UniRef:UniRef50_P07862
contig_1	cds	3766037	3766867	+	OBDLAM_03761	462.0	2.2e-163	1.283	1.003	0.718	UniRef:UniRef50_P06136
contig_1	cds	3766864	3768126	+	OBDLAM_03762	811.0	1.7e-297	1.0	0.938	0.983	UniRef:UniRef50_P0ABH0
contig_1	ncRNA	3768106	3768195	+	OBDLAM_03763	105.5	3.7e-17	-	-	-	RFAM:RF02797
contig_1	cds	3768187	3769338	+	OBDLAM_03764	437.0	2.0e-150	1.146	1.002	0.597	UniRef:UniRef50_Q9ZAW3
contig_1	cds	3769439	3770356	+	OBDLAM_03765	578.0	4.3e-209	1.141	1.0	0.856	UniRef:UniRef50_Q6LMG1
contig_1	cds	3770512	3771099	+	OBDLAM_03766	399.0	9.0e-142	1.0	0.859	0.995	UniRef:UniRef50_P62395
contig_1	cds	3771161	3773866	+	OBDLAM_03767	1187.0	0.0	1.090	0.997	0.625	UniRef:UniRef50_Q83F06
contig_1	ncRNA	3773842	3773911	+	OBDLAM_03768	84.1	4.5e-14	-	-	-	RFAM:RF02057
contig_1	cds	3773926	3774315	+	OBDLAM_03769	226.0	1.2e-75	1.0	0.860	0.798	UniRef:UniRef50_P08337
contig_1	ncRNA	3774315	3774391	+	OBDLAM_03770	77.9	1.5e-11	-	-	-	RFAM:RF02564
contig_1	ncRNA	3774431	3774508	+	OBDLAM_03771	78.3	1.2e-11	-	-	-	RFAM:RF02564
contig_1	cds	3774531	3774728	-	OBDLAM_03772	79.0	1.4e-19	0.954	0.849	0.645	UniRef:UniRef50_B2VD52
contig_1	cds	3774738	3775481	-	OBDLAM_03773	370.0	1.0e-128	0.972	0.845	0.767	UniRef:UniRef50_P36680
contig_1	cds	3775481	3776101	-	OBDLAM_03774	288.0	1.2e-97	0.990	0.843	0.755	UniRef:UniRef50_P56186
contig_1	cds	3776326	3777369	+	OBDLAM_03775	440.0	1.4e-152	1.023	0.857	0.628	UniRef:UniRef50_P59443
contig_1	cds	3777404	3778606	-	OBDLAM_03776	436.0	1.9e-150	0.993	0.973	0.567	UniRef:UniRef50_A0A6I2I279
contig_1	cds	3778596	3779981	-	OBDLAM_03777	640.0	1.4e-228	1.028	0.996	0.673	UniRef:UniRef50_A0A0H3FWD5
contig_1	cds	3779991	3780431	-	OBDLAM_03778	234.0	1.2e-78	1.116	0.988	0.755	UniRef:UniRef50_P36647
contig_1	cds	3780634	3781527	-	OBDLAM_03779	332.0	2.5e-112	1.027	0.990	0.603	UniRef:UniRef50_A0A269PUV1
contig_1	cds	3781615	3782166	+	OBDLAM_03780	278.0	1.8e-94	0.984	0.837	0.717	UniRef:UniRef50_A0A2J5PP37
contig_1	cds	3782163	3783017	+	OBDLAM_03781	355.0	2.8e-122	1.007	1.0	0.636	UniRef:UniRef50_A1JJL4
contig_1	cds	3783060	3784430	-	OBDLAM_03782	577.0	4.3e-203	1.033	0.890	0.641	UniRef:UniRef50_A0A0G3EUP7
contig_1	cds	3784974	3785738	+	OBDLAM_03783	380.0	4.3e-132	1.193	0.997	0.716	UniRef:UniRef50_P0ACL9
contig_1	ncRNA	3785783	3785896	-	OBDLAM_03784	103.4	1.2e-18	-	-	-	RFAM:RF02030
contig_1	cds	3785899	3788562	+	OBDLAM_03785	1624.0	0.0	1.080	1.0	0.842	UniRef:UniRef50_A0A6H2F9S0
contig_1	cds	3788577	3790469	+	OBDLAM_03786	954.0	0.0	1.187	1.003	0.774	UniRef:UniRef50_P06959
contig_1	cds	3790794	3792218	+	OBDLAM_03787	892.0	0.0	1.084	1.0	0.893	UniRef:UniRef50_P0A9P0
contig_1	cds	3792289	3794142	-	OBDLAM_03788	-	-	-	-	-	-
contig_1	cds	3794497	3797094	+	OBDLAM_03789	1264.0	0.0	1.012	0.855	0.733	UniRef:UniRef50_A0A2S5M6R7
contig_1	cds	3797270	3797632	+	OBDLAM_03790	183.0	5.3e-59	0.975	0.818	0.735	UniRef:UniRef50_P0A8E5
contig_1	cds	3797670	3798464	-	OBDLAM_03791	406.0	3.2e-142	0.992	0.826	0.744	UniRef:UniRef50_P0A7F6
contig_1	cds	3798480	3799346	-	OBDLAM_03792	416.0	4.9e-146	0.997	0.990	0.686	UniRef:UniRef50_A0A9W6K5P1
contig_1	cds	3799452	3799760	-	OBDLAM_03793	158.0	2.2e-50	0.814	1.0	0.916	UniRef:UniRef50_A0A4Z0KCQ4
contig_1	cds	3799965	3801515	+	OBDLAM_03794	978.0	0.0	1.194	1.0	0.833	UniRef:UniRef50_P36649
contig_1	cds	3801717	3804107	-	OBDLAM_03795	976.0	0.0	0.996	0.995	0.603	UniRef:UniRef50_A0A447QUM1
contig_1	cds	3804313	3804849	+	OBDLAM_03796	240.0	6.5e-80	0.989	0.893	0.670	UniRef:UniRef50_P18134
contig_1	cds	3804890	3805552	-	OBDLAM_03797	290.0	4.5e-98	0.968	0.859	0.629	UniRef:UniRef50_P45148
contig_1	cds	3805661	3806587	+	OBDLAM_03798	365.0	4.3e-125	0.984	0.902	0.624	UniRef:UniRef50_A0A0W0U308
contig_1	cds	3806587	3807354	+	OBDLAM_03799	384.0	7.9e-134	1.0	0.825	0.741	UniRef:UniRef50_P0AFN6
contig_1	cds	3807459	3807899	+	OBDLAM_03800	244.0	1.5e-82	1.0	0.864	0.781	UniRef:UniRef50_P36881
contig_1	cds	3807963	3809192	+	OBDLAM_03801	672.0	3.1e-243	0.949	0.935	0.817	UniRef:UniRef50_A0A379WZK3
contig_1	cds	3809196	3809576	-	OBDLAM_03802	214.0	9.5e-72	0.849	1.0	0.991	UniRef:UniRef50_A0A376FKL2
contig_1	cds	3809850	3810752	+	OBDLAM_03803	530.0	3.8e-190	1.127	1.0	0.864	UniRef:UniRef50_P31665
contig_1	cds	3810826	3811677	-	OBDLAM_03804	464.0	3.8e-165	0.848	0.828	0.996	UniRef:UniRef50_A0A143WS51
contig_1	cds	3811689	3812483	-	OBDLAM_03805	427.0	1.2e-150	0.996	0.840	0.821	UniRef:UniRef50_P31057
contig_1	cds	3812597	3813835	-	OBDLAM_03806	818.0	6.1e-301	0.978	0.953	1.0	UniRef:UniRef50_P31058
contig_1	cds	3813885	3814481	-	OBDLAM_03807	316.0	3.5e-109	0.985	0.878	0.831	UniRef:UniRef50_P37016
contig_1	cds	3814508	3815113	-	OBDLAM_03808	364.0	4.5e-128	1.0	0.918	1.0	UniRef:UniRef50_P37017
contig_1	cds	3815125	3815694	-	OBDLAM_03809	337.0	1.2e-117	0.926	0.845	1.0	UniRef:UniRef50_P37018
contig_1	cds	3815711	3818308	-	OBDLAM_03810	1585.0	0.0	1.288	1.0	0.755	UniRef:UniRef50_A0A8S0G232
contig_1	cds	3818343	3819083	-	OBDLAM_03811	286.0	2.8e-96	0.939	0.931	0.584	UniRef:UniRef50_A0A0D7LPL0
contig_1	cds	3819181	3819765	-	OBDLAM_03812	353.0	4.8e-124	0.954	0.837	1.0	UniRef:UniRef50_P37050
contig_1	cds	3820135	3820614	-	OBDLAM_03813	253.0	1.5e-85	1.0	0.958	0.799	UniRef:UniRef50_A0A090IJW5
contig_1	cds	3820611	3821975	-	OBDLAM_03814	691.0	6.5e-248	0.958	0.804	0.795	UniRef:UniRef50_A0A2X3ERX0
contig_1	cds	3822068	3822994	-	OBDLAM_03815	469.0	1.9e-166	0.925	0.963	0.779	UniRef:UniRef50_Q07Y01
contig_1	cds	3823031	3823486	-	OBDLAM_03816	291.0	1.5e-100	1.0	0.825	0.967	UniRef:UniRef50_P57294
contig_1	cds	3823664	3824368	-	OBDLAM_03817	256.0	3.1e-84	1.111	0.981	0.504	UniRef:UniRef50_Q8ZRQ6
contig_1	cds	3824383	3824913	-	OBDLAM_03818	261.0	3.8e-88	1.057	0.989	0.699	UniRef:UniRef50_A0A379TGX4
contig_1	cds	3824987	3827416	+	OBDLAM_03819	961.0	0.0	1.002	0.930	0.624	UniRef:UniRef50_P37024
contig_1	cds	3827612	3830146	+	OBDLAM_03820	1172.0	0.0	1.065	1.004	0.691	UniRef:UniRef50_A0A0U3BXI8
contig_1	cds	3830366	3832609	+	OBDLAM_03821	1011.0	0.0	1.011	1.013	0.677	UniRef:UniRef50_A0A735A5P7
contig_1	cds	3832660	3833457	+	OBDLAM_03822	424.0	2.6e-149	0.996	0.852	0.792	UniRef:UniRef50_P07821
contig_1	cds	3833457	3834347	+	OBDLAM_03823	594.0	6.0e-216	1.0	0.925	0.983	UniRef:UniRef50_P07822
contig_1	cds	3834344	3836326	+	OBDLAM_03824	1199.0	0.0	1.083	1.0	0.915	UniRef:UniRef50_A0A0J8YC22
contig_1	cds	3836484	3837764	-	OBDLAM_03825	654.0	9.0e-235	1.0	0.908	0.739	UniRef:UniRef50_Q5NGB9
contig_1	cds	3837989	3839410	+	OBDLAM_03826	747.0	3.0e-272	0.818	0.995	0.997	UniRef:UniRef50_A0A376X673
contig_1	sorf	3839434	3839499	+	OBDLAM_03827	45.8	6.8e-13	1.0	1.0	1.0	UniRef:UniRef50_P0DPM7
contig_1	cds	3839492	3839836	+	OBDLAM_03828	135.0	4.9e-41	0.807	0.979	0.652	UniRef:UniRef50_A0A920M0K7
contig_1	cds	3839883	3840506	-	OBDLAM_03829	254.0	3.8e-84	0.981	0.849	0.665	UniRef:UniRef50_P0AFP0
contig_1	cds	3840544	3841344	-	OBDLAM_03830	485.0	8.0e-174	0.921	0.845	1.0	UniRef:UniRef50_P37028
contig_1	cds	3841337	3842035	-	OBDLAM_03831	269.0	1.8e-89	1.065	0.984	0.583	UniRef:UniRef50_B7GIU7
contig_1	cds	3842119	3843636	+	OBDLAM_03832	555.0	4.7e-193	1.002	0.889	0.581	UniRef:UniRef50_P15723
contig_1	ncRNA-region	3843726	3843771	+	-	77.2	2.1e-13	-	-	-	RFAM:RF02700
contig_1	cds	3843766	3845190	+	OBDLAM_03833	606.0	2.2e-214	1.110	1.0	0.650	UniRef:UniRef50_P26982
contig_1	cds	3845345	3846502	+	OBDLAM_03834	728.0	1.3e-265	1.099	1.0	0.901	UniRef:UniRef50_P37047
contig_1	cds	3846591	3846977	-	OBDLAM_03835	221.0	9.0e-74	0.992	0.819	0.874	UniRef:UniRef50_P62768
contig_1	cds	3847139	3847882	-	OBDLAM_03836	501.0	1.4e-180	1.0	0.855	0.980	UniRef:UniRef50_P37049
contig_1	cds	3848005	3848829	-	OBDLAM_03837	370.0	4.7e-129	0.810	1.0	0.964	UniRef:UniRef50_A0A3S4UQ12
contig_1	cds	3848860	3851532	-	OBDLAM_03838	1363.0	0.0	0.999	0.951	0.754	UniRef:UniRef50_P27249
contig_1	cds	3851594	3852388	-	OBDLAM_03839	463.0	1.4e-164	0.996	0.824	0.837	UniRef:UniRef50_P0A1X6
contig_1	ncRNA	3852642	3852728	+	OBDLAM_03840	83.6	2.6e-13	-	-	-	RFAM:RF00127
contig_1	cds	3852756	3853481	+	OBDLAM_03841	402.0	1.2e-141	0.988	0.912	0.845	UniRef:UniRef50_P44371
contig_1	ncRNA	3853567	3853676	+	OBDLAM_03842	136.3	2.3e-22	-	-	-	RFAM:RF02798
contig_1	cds	3853739	3854590	+	OBDLAM_03843	359.0	9.9e-124	0.996	0.966	0.684	UniRef:UniRef50_A5WCX3
contig_1	cds	3854737	3855462	+	OBDLAM_03844	384.0	1.6e-134	0.979	0.846	0.835	UniRef:UniRef50_P0A7E9
contig_1	cds	3855754	3856311	+	OBDLAM_03845	298.0	2.5e-102	1.0	0.853	0.843	UniRef:UniRef50_Q5NZH2
contig_1	cds	3856403	3857599	+	OBDLAM_03846	687.0	2.7e-249	0.997	0.928	0.889	UniRef:UniRef50_Q57T35
contig_1	cds	3857788	3858546	+	OBDLAM_03847	449.0	2.7e-159	0.984	0.803	0.899	UniRef:UniRef50_P60472
contig_1	cds	3858546	3858698	+	OBDLAM_03848	97.1	2.7e-27	1.0	1.0	0.960	UniRef:UniRef50_A0A6N3QSQ0
contig_1	cds	3858667	3859416	+	OBDLAM_03849	394.0	5.2e-138	1.0	0.856	0.771	UniRef:UniRef50_A0A7X3SB20
contig_1	cds	3859428	3860780	+	OBDLAM_03850	794.0	7.1e-289	1.0	0.843	0.882	UniRef:UniRef50_Q8ZRP1
contig_1	cds	3860810	3863242	+	OBDLAM_03851	1231.0	0.0	1.010	1.0	0.731	UniRef:UniRef50_B2VE18
contig_1	cds	3863364	3863849	+	OBDLAM_03852	252.0	1.5e-85	0.876	0.986	1.0	UniRef:UniRef50_A0A3S4FYR1
contig_1	cds	3863853	3864878	+	OBDLAM_03853	289.0	7.2e-94	0.977	0.883	0.583	UniRef:UniRef50_P21645
contig_1	cds	3864983	3865438	+	OBDLAM_03854	272.0	3.2e-93	1.0	0.825	0.887	UniRef:UniRef50_Q9KPW3
contig_1	cds	3865442	3866230	+	OBDLAM_03855	325.0	6.2e-112	0.802	1.0	0.986	UniRef:UniRef50_A0A2X3F9N2
contig_1	cds	3866230	3867378	+	OBDLAM_03856	661.0	3.5e-240	0.880	0.936	0.982	UniRef:UniRef50_A0A376LI07
contig_1	cds	3867375	3867971	+	OBDLAM_03857	243.0	8.7e-80	1.0	0.805	0.646	UniRef:UniRef50_Q8EGG1
contig_1	cds	3868008	3871490	+	OBDLAM_03858	2087.0	0.0	0.950	0.896	0.948	UniRef:UniRef50_P10443
contig_1	cds	3871503	3872462	+	OBDLAM_03859	410.0	7.5e-142	0.994	0.832	0.647	UniRef:UniRef50_Q4ZWR2
contig_1	cds	3872561	3874702	+	OBDLAM_03860	1014.0	0.0	1.143	0.995	0.605	UniRef:UniRef50_P0A9H3
contig_1	cds	3874759	3875148	+	OBDLAM_03861	207.0	3.8e-68	0.984	0.830	0.756	UniRef:UniRef50_A0A1V5LLX3
contig_1	cds	3875213	3876511	+	OBDLAM_03862	543.0	1.2e-192	0.840	0.995	0.727	UniRef:UniRef50_A0A378BF75
contig_1	cds	3876560	3876820	-	OBDLAM_03863	-	-	-	-	-	-
contig_1	cds	3876807	3877007	-	OBDLAM_03864	77.4	5.8e-19	0.894	0.808	0.593	UniRef:UniRef50_Q5E739
contig_1	cds	3877173	3877718	+	OBDLAM_03865	305.0	1.1e-105	0.983	0.932	0.815	UniRef:UniRef50_A0A0H3GIN7
contig_1	cds	3877715	3878137	+	OBDLAM_03866	229.0	1.1e-76	1.221	1.0	0.795	UniRef:UniRef50_P40711
contig_1	cds	3878151	3878861	+	OBDLAM_03867	469.0	1.4e-168	1.0	0.944	0.975	UniRef:UniRef50_P40710
contig_1	ncRNA	3878940	3879016	+	OBDLAM_03868	85.6	5.9e-13	-	-	-	RFAM:RF02564
contig_1	cds	3879061	3879885	-	OBDLAM_03869	548.0	2.4e-198	1.0	0.938	1.0	UniRef:UniRef50_P37056
contig_1	cds	3879939	3881657	-	OBDLAM_03870	859.0	1.7e-311	1.005	0.963	0.734	UniRef:UniRef50_G2H1A0
contig_1	cds	3881769	3882476	-	OBDLAM_03871	343.0	1.1e-119	0.817	1.0	0.870	UniRef:UniRef50_A0A2X3KIH5
contig_1	cds	3882473	3882877	-	OBDLAM_03872	136.0	3.5e-40	1.097	1.014	0.537	UniRef:UniRef50_P69411
contig_1	cds	3882995	3883810	-	OBDLAM_03873	368.0	6.0e-127	1.162	1.003	0.638	UniRef:UniRef50_Q9KTJ7
contig_1	cds	3883850	3884503	-	OBDLAM_03874	-	-	-	-	-	-
contig_1	cds	3884496	3885527	-	OBDLAM_03875	540.0	3.5e-192	1.204	1.0	0.709	UniRef:UniRef50_P30750
contig_1	cds	3885715	3886290	+	OBDLAM_03876	275.0	4.9e-93	0.984	0.814	0.702	UniRef:UniRef50_P63228
contig_1	rRNA	3886653	3888194	+	OBDLAM_03877	1577.5	7.8e-48	-	-	-	RFAM:RF00177
contig_1	tRNA	3888263	3888339	+	OBDLAM_03878	75.8	-	-	-	-	-
contig_1	tRNA	3888382	3888457	+	OBDLAM_03879	78.1	-	-	-	-	-
contig_1	ncRNA	3888525	3888633	+	OBDLAM_03880	125.0	9.2e-22	-	-	-	RFAM:RF01830
contig_1	rRNA	3888641	3891545	+	OBDLAM_03881	2876.6	5.2e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	3891641	3891756	+	OBDLAM_03882	90.4	6.4e-15	-	-	-	RFAM:RF00001
contig_1	tRNA	3891811	3891887	+	OBDLAM_03883	85.5	-	-	-	-	-
contig_1	cds	3892050	3892853	+	OBDLAM_03884	345.0	4.8e-118	1.0	0.878	0.640	UniRef:UniRef50_A0A854CNT9
contig_1	cds	3892850	3893764	-	OBDLAM_03885	466.0	2.7e-165	0.964	0.987	0.823	UniRef:UniRef50_A0A2X4UCV0
contig_1	cds	3894026	3894805	+	OBDLAM_03886	352.0	5.3e-121	0.988	0.859	0.652	UniRef:UniRef50_D3VBQ6
contig_1	cds	3894809	3895432	+	OBDLAM_03887	-	-	-	-	-	-
contig_1	cds	3895480	3896700	-	OBDLAM_03888	611.0	3.0e-220	0.865	1.0	0.915	UniRef:UniRef50_A0A484W0K2
contig_1	cds	3896910	3897665	-	OBDLAM_03889	332.0	7.4e-114	0.992	0.973	0.635	UniRef:UniRef50_Q6D1V5
contig_1	cds	3897699	3898421	+	OBDLAM_03890	480.0	1.5e-172	0.971	0.850	0.991	UniRef:UniRef50_P75672
contig_1	cds	3898418	3898885	-	OBDLAM_03891	246.0	9.1e-83	0.981	0.822	0.737	UniRef:UniRef50_Q1I7T4
contig_1	cds	3898941	3899681	+	OBDLAM_03892	337.0	7.9e-116	0.984	0.924	0.653	UniRef:UniRef50_A0A379F748
contig_1	tRNA	3899814	3899890	+	OBDLAM_03893	85.5	-	-	-	-	-
contig_1	cds	3900218	3900391	+	OBDLAM_03894	-	-	-	-	-	-
contig_1	cds	3900385	3900762	-	OBDLAM_03895	250.0	1.6e-85	0.984	0.837	0.992	UniRef:UniRef50_A0A899NDL5
contig_1	cds	3900807	3901082	-	OBDLAM_03896	178.0	3.8e-58	0.989	0.818	0.933	UniRef:UniRef50_P19763
contig_1	cds	3901154	3901513	+	OBDLAM_03897	225.0	6.7e-76	0.916	0.807	1.0	UniRef:UniRef50_UPI00201927BD
contig_1	cds	3901944	3903080	+	OBDLAM_03898	690.0	1.0e-251	0.944	1.0	0.961	UniRef:UniRef50_A0A384L4F2
contig_1	cds	3903121	3903891	-	OBDLAM_03899	427.0	5.0e-151	0.949	0.844	0.827	UniRef:UniRef50_Q47679
contig_1	cds	3904045	3904518	+	OBDLAM_03900	220.0	1.6e-72	0.981	0.880	0.675	UniRef:UniRef50_P0AD59
contig_1	cds	3904561	3907005	-	OBDLAM_03901	1338.0	0.0	0.991	0.920	0.822	UniRef:UniRef50_Q47146
contig_1	cds	3907245	3907823	+	OBDLAM_03902	358.0	7.8e-126	1.0	0.889	0.953	UniRef:UniRef50_Q7N7F7
contig_1	ncRNA	3907834	3907911	+	OBDLAM_03903	74.2	7.1e-11	-	-	-	RFAM:RF02564
contig_1	cds	3908029	3908796	+	OBDLAM_03904	512.0	2.1e-184	1.208	1.0	0.825	UniRef:UniRef50_Q47147
contig_1	cds	3908767	3909507	-	OBDLAM_03905	453.0	4.8e-162	1.0	0.957	0.878	UniRef:UniRef50_A0AAP5VK31
contig_1	cds	3909663	3909941	-	OBDLAM_03906	149.0	9.0e-47	0.989	0.875	0.758	UniRef:UniRef50_Q47149
contig_1	cds	3909944	3910204	-	OBDLAM_03907	89.0	8.3e-23	1.0	0.819	0.558	UniRef:UniRef50_A1WSS8
contig_1	cds	3910537	3911163	+	OBDLAM_03908	-	-	-	-	-	-
contig_1	ncRNA	3911163	3911240	+	OBDLAM_03909	73.4	9.7e-11	-	-	-	RFAM:RF02564
contig_1	cds	3911339	3911836	+	OBDLAM_03910	252.0	4.0e-85	0.964	0.946	0.698	UniRef:UniRef50_A0AAI8IXS4
contig_1	ncRNA	3911905	3911982	+	OBDLAM_03911	77.1	2.1e-11	-	-	-	RFAM:RF02564
contig_1	cds	3912060	3913799	-	OBDLAM_03912	1071.0	0.0	0.998	0.815	0.979	UniRef:UniRef50_Q47153
contig_1	cds	3913894	3914529	+	OBDLAM_03913	-	-	-	-	-	-
contig_1	cds	3914600	3915655	+	OBDLAM_03914	343.0	8.0e-115	1.011	0.934	0.555	UniRef:UniRef50_I8U8V4
contig_1	cds	3915707	3916000	+	OBDLAM_03915	117.0	1.4e-33	1.0	0.829	0.619	UniRef:UniRef50_Q47156
contig_1	cds	3916003	3916401	+	OBDLAM_03916	262.0	7.3e-90	0.977	0.832	0.984	UniRef:UniRef50_Q47157
contig_1	cds	3916489	3916863	+	OBDLAM_03917	-	-	-	-	-	-
contig_1	cds	3917169	3917435	+	OBDLAM_03918	180.0	4.8e-59	0.989	0.935	0.977	UniRef:UniRef50_P75675
contig_1	cds	3917404	3917904	+	OBDLAM_03919	315.0	3.0e-110	0.964	0.947	0.963	UniRef:UniRef50_F5NQ92
contig_1	cds	3917961	3919418	-	OBDLAM_03920	624.0	3.3e-221	0.998	0.906	0.622	UniRef:UniRef50_A0A655W848
contig_1	cds	3919679	3920137	+	OBDLAM_03921	229.0	1.2e-76	0.993	0.950	0.728	UniRef:UniRef50_Q89AN2
contig_1	cds	3920229	3921473	+	OBDLAM_03922	456.0	8.0e-158	1.029	0.998	0.535	UniRef:UniRef50_P04335
contig_1	cds	3921531	3921932	+	OBDLAM_03923	256.0	5.0e-88	1.0	1.0	0.887	UniRef:UniRef50_C6CBF6
contig_1	cds	3921971	3923026	-	OBDLAM_03924	478.0	7.1e-168	1.054	0.941	0.641	UniRef:UniRef50_A0A285B4F0
contig_1	cds	3923314	3924417	+	OBDLAM_03925	479.0	1.8e-167	0.989	0.860	0.689	UniRef:UniRef50_P0A7B5
contig_1	cds	3924429	3925682	+	OBDLAM_03926	496.0	7.3e-173	0.998	0.898	0.635	UniRef:UniRef50_P07004
contig_1	tRNA	3925797	3925872	+	OBDLAM_03927	85.1	-	-	-	-	-
contig_1	cds	3925999	3926409	-	OBDLAM_03928	283.0	2.6e-98	1.0	0.932	1.0	UniRef:UniRef50_P75684
contig_1	cds	3926388	3927344	-	OBDLAM_03929	580.0	3.0e-209	0.921	0.809	1.0	UniRef:UniRef50_P77183
contig_1	cds	3927354	3929552	-	OBDLAM_03930	1135.0	0.0	0.999	0.988	0.765	UniRef:UniRef50_A0A5E8AJ20
contig_1	cds	3929549	3930505	-	OBDLAM_03931	365.0	1.2e-124	1.0	0.924	0.645	UniRef:UniRef50_F0RPH5
contig_1	cds	3930502	3931191	-	OBDLAM_03932	276.0	3.9e-92	0.917	0.808	0.652	UniRef:UniRef50_A0A8I0GPC8
contig_1	cds	3931609	3932223	+	OBDLAM_03933	278.0	6.1e-94	0.980	0.881	0.650	UniRef:UniRef50_P0AAA1
contig_1	ncRNA	3932229	3932428	+	OBDLAM_03934	202.4	3.6e-26	-	-	-	RFAM:RF02111
contig_1	cds	3933113	3933823	-	OBDLAM_03935	426.0	2.0e-151	1.0	0.959	0.877	UniRef:UniRef50_A0A9P3UEH4
contig_1	cds	3933792	3935435	-	OBDLAM_03936	760.0	1.8e-273	0.960	0.960	0.680	UniRef:UniRef50_A0A1C7W196
contig_1	cds	3935425	3937950	-	OBDLAM_03937	1613.0	0.0	1.059	1.0	0.941	UniRef:UniRef50_D5CVJ8
