# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	4180153	4180578	-	OBDLAM_04184	nsrR	HTH-type transcriptional repressor NsrR	SO:0001217, UniRef:UniRef50_H2IS64
contig_1	cds	4180783	4182081	-	OBDLAM_04185		Adenylosuccinate synthetase	SO:0001217, UniRef:UniRef50_Q8ZIV7
contig_1	cds	4182185	4182382	-	OBDLAM_04186		DUF2065 domain-containing protein	SO:0001217, UniRef:UniRef50_U3U0K0
contig_1	cds	4182464	4183468	-	OBDLAM_04187	hflC	Modulator of FtsH protease HflC	SO:0001217, UniRef:UniRef50_P0ABC3
contig_1	cds	4183471	4184730	-	OBDLAM_04188	hflK	Modulator of FtsH protease HflK	SO:0001217, UniRef:UniRef50_P0ABC7
contig_1	cds	4184816	4186096	-	OBDLAM_04189	hflX	GTPase HflX	SO:0001217, UniRef:UniRef50_Q0I442
contig_1	cds	4186172	4186480	-	OBDLAM_04190		hypothetical protein	PFAM:PF17209.9
contig_1	cds	4186566	4187516	-	OBDLAM_04191		tRNA dimethylallyltransferase	SO:0001217, UniRef:UniRef50_P16384
contig_1	cds	4187509	4189356	-	OBDLAM_04192	mutL	DNA mismatch repair protein MutL	SO:0001217, UniRef:UniRef50_A0A2X4UAZ6
contig_1	cds	4189366	4190703	-	OBDLAM_04193		N-acetylmuramoyl-L-alanine amidase	SO:0001217, UniRef:UniRef50_A0A376FG01
contig_1	cds	4190722	4191183	-	OBDLAM_04194	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	SO:0001217, UniRef:UniRef50_P0AF67
contig_1	cds	4191155	4192687	-	OBDLAM_04195		Bifunctional NAD(P)H-hydrate repair enzyme Nnr	SO:0001217, UniRef:UniRef50_P31806
contig_1	cds	4192701	4193840	+	OBDLAM_04196		Epoxyqueuosine reductase	SO:0001217, UniRef:UniRef50_P39288
contig_1	tRNA	4194110	4194185	-	OBDLAM_04197	trnG	tRNA-Gly(gcc)	SO:0000260
contig_1	tRNA	4194221	4194296	-	OBDLAM_04198	trnG	tRNA-Gly(gcc)	SO:0000260
contig_1	tRNA	4194333	4194408	-	OBDLAM_04199	trnG	tRNA-Gly(gcc)	SO:0000260
contig_1	cds	4194619	4195164	-	OBDLAM_04200		Oligoribonuclease	SO:0001217, UniRef:UniRef50_Q5E2C2
contig_1	cds	4195259	4196311	+	OBDLAM_04201	rsgA	Small ribosomal subunit biogenesis GTPase RsgA	SO:0001217, UniRef:UniRef50_P39286
contig_1	cds	4196408	4197376	+	OBDLAM_04202		Phosphatidylserine decarboxylase proenzyme	SO:0001217, UniRef:UniRef50_Q65RD9
contig_1	cds	4197398	4200721	+	OBDLAM_04203	mscM	Miniconductance mechanosensitive channel MscM	SO:0001217, UniRef:UniRef50_A0A379TH57
contig_1	cds	4200750	4201052	-	OBDLAM_04204	yjeO	Inner membrane protein YjeO	SO:0001217, UniRef:UniRef50_P39284
contig_1	cds	4201061	4201375	-	OBDLAM_04205	yjeN	Uncharacterized protein YjeN	SO:0001217, UniRef:UniRef50_P39283
contig_1	cds	4201427	4202884	-	OBDLAM_04206	yjeM	Inner membrane transporter YjeM	SO:0001217, UniRef:UniRef50_U5MSK9
contig_1	cds	4203148	4204125	-	OBDLAM_04207		Elongation factor P--(R)-beta-lysine ligase	SO:0001217, UniRef:UniRef50_P0A8N7
contig_1	cds	4204450	4206258	+	OBDLAM_04208		Fumarate reductase flavoprotein subunit	SO:0001217, UniRef:UniRef50_A0A377DYK6
contig_1	cds	4206251	4206985	+	OBDLAM_04209	frdB	fumarate reductase iron-sulfur protein	BlastRules:WP_000829498, EC:1.3.5.1, SO:0001217, UniRef:UniRef50_Q9KNS4
contig_1	cds	4206996	4207391	+	OBDLAM_04210		Fumarate reductase subunit C	SO:0001217, UniRef:UniRef50_Q8ZIX7
contig_1	cds	4207402	4207761	+	OBDLAM_04211		Fumarate reductase subunit D	SO:0001217, UniRef:UniRef50_P0A8Q3
contig_1	cds	4207824	4208957	+	OBDLAM_04212	blaEC	BlaEC family class C beta-lactamase	NCBIProtein:AAC77110.1, SO:0001217, UniRef:UniRef50_A0A376FKW6
contig_1	cds	4209046	4209579	+	OBDLAM_04213	blc	lipocalin Blc	BlastRules:WP_001238378, SO:0001217, UniRef:UniRef50_A0A8S0G642
contig_1	cds	4209576	4209893	-	OBDLAM_04214	sugE	quaternary ammonium compound efflux SMR transporter SugE	BlastRules:WP_000118520, SO:0001217, UniRef:UniRef50_Q7MZY0
contig_1	ncRNA-region	4209911	4209957	-			Guanidine-II riboswitch aptamer (mini-ykkC)	RFAM:RF01068, SO:0000035
contig_1	cds	4210069	4210215	-	OBDLAM_04215		Entericidin B	SO:0001217, UniRef:UniRef50_P56550
contig_1	cds	4210326	4210451	-	OBDLAM_04216		Entericidin A/B family lipoprotein	SO:0001217, UniRef:UniRef50_A0A502GL07
contig_1	cds	4210503	4211069	-	OBDLAM_04217		Elongation factor P	SO:0001217, UniRef:UniRef50_Q8ZIY0
contig_1	cds	4211111	4212139	+	OBDLAM_04218		L-lysine 2,3-aminomutase	SO:0001217, UniRef:UniRef50_P39280
contig_1	cds	4212534	4213403	+	OBDLAM_04219	yjeJ	Uncharacterized protein YjeJ	SO:0001217, UniRef:UniRef50_P39279
contig_1	cds	4213606	4213959	-	OBDLAM_04220		Membrane protein	SO:0001217, UniRef:UniRef50_A0A2X4TKE2
contig_1	cds	4214097	4215743	-	OBDLAM_04221		Chaperonin GroEL	SO:0001217, UniRef:UniRef50_Q6ARV6
contig_1	cds	4215787	4216080	-	OBDLAM_04222		Co-chaperonin GroES	SO:0001217, UniRef:UniRef50_P25749
contig_1	cds	4216356	4217612	+	OBDLAM_04223	yjeH	L-methionine/branched-chain amino acid exporter YjeH	SO:0001217, UniRef:UniRef50_P39277
contig_1	cds	4217628	4218104	-	OBDLAM_04224	fxsA	UPF0716 protein FxsA	SO:0001217, UniRef:UniRef50_P37147
contig_1	cds	4218441	4219877	+	OBDLAM_04225		Aspartate ammonia-lyase	SO:0001217, UniRef:UniRef50_A0A4U9HGJ9
contig_1	cds	4219995	4221296	+	OBDLAM_04226	dcuA	anaerobic C4-dicarboxylate transporter DcuA	BlastRules:WP_000961959, SO:0001217, UniRef:UniRef50_P0ABN5
contig_1	cds	4221412	4221750	+	OBDLAM_04227	cutA	Divalent-cation tolerance protein CutA	SO:0001217, UniRef:UniRef50_Q6D9J5
contig_1	cds	4221726	4223423	+	OBDLAM_04228	dsbD	protein-disulfide reductase DsbD	BlastRules:WP_000068922, EC:1.8.1.8, SO:0001217, UniRef:UniRef50_P36655
contig_1	cds	4223460	4224035	+	OBDLAM_04229	yjdC	HTH-type transcriptional regulator YjdC	SO:0001217, UniRef:UniRef50_P0ACU7
contig_1	tRNA	4224142	4224217	+	OBDLAM_04230	trnF	tRNA-Phe(gaa)	SO:0000267
contig_1	cds	4224834	4226372	+	OBDLAM_04231	cadC	lysine decarboxylation/transport transcriptional activator CadC	BlastRules:WP_001187173, SO:0001217, UniRef:UniRef50_P23890
contig_1	cds	4226737	4228071	+	OBDLAM_04232		Lysine/cadaverine antiporter	SO:0001217, UniRef:UniRef50_A0A097R5I3
contig_1	cds	4228151	4230298	+	OBDLAM_04233	cadA	lysine decarboxylase CadA	BlastRules:WP_001295383, EC:4.1.1.18, SO:0001217, UniRef:UniRef50_P0A9H3
contig_1	cds	4230357	4231814	+	OBDLAM_04234	dtpC	dipeptide/tripeptide permease DtpC	BlastRules:WP_000856829, SO:0001217, UniRef:UniRef50_P39276
contig_1	cds	4232051	4233568	+	OBDLAM_04235		Lysine--tRNA ligase, heat inducible	SO:0001217, UniRef:UniRef50_P0A8N5
contig_1	cds	4233687	4233860	-	OBDLAM_04236	ghoT	type V toxin-antitoxin system toxin GhoT	BlastRules:WP_001173343
contig_1	cds	4233888	4234184	-	OBDLAM_04237	ghoS	type V toxin-antitoxin system endoribonuclease antitoxin GhoS	BlastRules:WP_000398619, EC:3.1.26.-
contig_1	cds	4234411	4234683	-	OBDLAM_04238	yjdJ	Uncharacterized protein YjdJ	SO:0001217, UniRef:UniRef50_P39274
contig_1	cds	4234695	4234925	-	OBDLAM_04239		Divergent 4Fe-4S mono-cluster domain-containing protein	SO:0001217, UniRef:UniRef50_G9Y4P6
contig_1	cds	4235106	4236737	+	OBDLAM_04240	dcuS	Sensor histidine kinase DcuS	SO:0001217, UniRef:UniRef50_P0AEC8
contig_1	cds	4236734	4237453	+	OBDLAM_04241		Transcriptional regulatory protein	SO:0001217, UniRef:UniRef50_A0A1M0QMJ0
contig_1	cds	4238024	4239364	+	OBDLAM_04242	dcuB	anaerobic C4-dicarboxylate transporter DcuB	BlastRules:WP_000899522, SO:0001217, UniRef:UniRef50_Q6D6Z6
contig_1	cds	4239442	4241088	+	OBDLAM_04243	fumB	class I fumarate hydratase	BlastRules:WP_000066639, BlastRules:WP_000066707, EC:4.2.1.2, SO:0001217, UniRef:UniRef50_A0A5C1MBS7
contig_1	cds	4241211	4241840	+	OBDLAM_04244		DUF2238 domain-containing protein	SO:0001217, UniRef:UniRef50_A7MM04
contig_1	cds	4241979	4243388	-	OBDLAM_04245		Melibiose permease	SO:0001217, UniRef:UniRef50_P30878
contig_1	cds	4243503	4244858	-	OBDLAM_04246	melA	alpha-galactosidase	BlastRules:WP_000986601, EC:3.2.1.22, SO:0001217, UniRef:UniRef50_P06720
contig_1	cds	4245141	4246049	+	OBDLAM_04247	melR	Transcriptional regulator MelR	SO:0001217, UniRef:UniRef50_A0A9P0U5K6
contig_1	cds	4246245	4248515	+	OBDLAM_04248		Arginine decarboxylase	SO:0001217, UniRef:UniRef50_A0A2X4TLG4
contig_1	cds	4248840	4249601	+	OBDLAM_04249	adiY	DNA-binding transcriptional activator AdiY	BlastRules:WP_001217060, SO:0001217, UniRef:UniRef50_P33234
contig_1	cds	4249738	4251075	+	OBDLAM_04250		Arginine/agmatine antiporter	SO:0001217, UniRef:UniRef50_P60061
contig_1	cds	4251179	4252822	+	OBDLAM_04251	eptA	Phosphoethanolamine transferase EptA	SO:0001217, UniRef:UniRef50_P30845
contig_1	cds	4252819	4253487	+	OBDLAM_04252	basR	two-component system response regulator BasR	BlastRules:WP_000697915, SO:0001217, UniRef:UniRef50_P36556
contig_1	cds	4253488	4254588	+	OBDLAM_04253	basS	Sensor protein BasS	SO:0001217, UniRef:UniRef50_P30844
contig_1	ncRNA	4254557	4254722	-	OBDLAM_04254	STnc630	Enterobacterial sRNA STnc630	RFAM:RF02052, SO:0000655
contig_1	cds	4254564	4254653	-	OBDLAM_04255	pmrR	LpxT activity modulator PmrR	SO:0001217, UniRef:UniRef50_A0A1R0FS77
contig_1	cds	4254765	4256267	-	OBDLAM_04256		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_V2TZ09
contig_1	cds	4256531	4257409	-	OBDLAM_04257	yjcZ	Uncharacterized protein YjcZ	SO:0001217, UniRef:UniRef50_P39267
contig_1	cds	4257406	4259634	-	OBDLAM_04258		Dynamin-type G domain-containing protein	SO:0001217, UniRef:UniRef50_F5P3T3
contig_1	cds	4260035	4260370	+	OBDLAM_04259		Alkylphosphonate utilization protein	SO:0001217, UniRef:UniRef50_W5YGA8
contig_1	ncRNA	4260388	4260464	+	OBDLAM_04260	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	4260488	4260564	+	OBDLAM_04261	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	4260588	4260664	+	OBDLAM_04262	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	4260688	4260764	+	OBDLAM_04263	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	4260788	4260864	+	OBDLAM_04264	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	4260888	4260964	+	OBDLAM_04265	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	4261028	4261471	+	OBDLAM_04266		hypothetical protein	PFAM:PF00903.31
contig_1	cds	4261604	4262392	+	OBDLAM_04267		ATP-binding component of an ABC superfamily phosphonate transporter	SO:0001217, UniRef:UniRef50_A0A085GLU9
contig_1	cds	4262417	4263433	+	OBDLAM_04268		Phosphonates-binding periplasmic protein	SO:0001217, UniRef:UniRef50_P16682
contig_1	ncRNA	4263440	4263520	-	OBDLAM_04269	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	4263958	4264326	+	OBDLAM_04270		hypothetical protein	
contig_1	cds	4264347	4265072	+	OBDLAM_04271	gntR	GntR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A939NLT5
contig_1	cds	4265073	4265525	+	OBDLAM_04272	phnG	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG	SO:0001217, UniRef:UniRef50_A0A083ZXY5
contig_1	cds	4265522	4266106	+	OBDLAM_04273	phnH	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH	SO:0001217, UniRef:UniRef50_P16686
contig_1	cds	4266106	4267170	+	OBDLAM_04274	phnI	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI	BlastRules:WP_001295388, EC:2.7.8.37, SO:0001217, UniRef:UniRef50_A0A377DCV3
contig_1	cds	4267163	4268008	+	OBDLAM_04275	phnJ	alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase PhnJ	BlastRules:WP_000002303, EC:4.7.1.1, SO:0001217, UniRef:UniRef50_A0A6C9QDG1
contig_1	cds	4268005	4268763	+	OBDLAM_04276	phnK	Phosphonate C-P lyase system protein PhnK	SO:0001217, UniRef:UniRef50_A0A7S9D447
contig_1	cds	4268874	4269554	+	OBDLAM_04277	glnQ	Glutamine transport ATP-binding protein GlnQ	SO:0001217, UniRef:UniRef50_A0A379T4E2
contig_1	cds	4269551	4270687	+	OBDLAM_04278		Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase	SO:0001217, UniRef:UniRef50_P16689
contig_1	cds	4270687	4271244	+	OBDLAM_04279	phnN	Ribose 1,5-bisphosphate phosphokinase PhnN	SO:0001217, UniRef:UniRef50_Q6D9W6
contig_1	cds	4271231	4271665	+	OBDLAM_04280		Aminoalkylphosphonate N-acetyltransferase	SO:0001217, UniRef:UniRef50_Q8ZKE6
contig_1	cds	4271667	4272425	+	OBDLAM_04281		Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	SO:0001217, UniRef:UniRef50_P16692
contig_1	cds	4272572	4272901	-	OBDLAM_04282		hypothetical protein	
contig_1	cds	4272970	4273419	-	OBDLAM_04283	rpiB	bifunctional allose-6-phosphate isomerase/ribose-5-phosphate isomerase RpiB	BlastRules:WP_000716794, EC:5.3.1.6, SO:0001217, UniRef:UniRef50_P37351
contig_1	cds	4273778	4274668	+	OBDLAM_04284	alsR	als operon DNA-binding transcriptional repressor AlsR	BlastRules:WP_000083216, BlastRules:WP_003227859, SO:0001217, UniRef:UniRef50_P0ACS7
contig_1	cds	4274727	4275662	+	OBDLAM_04285		D-allose transporter subunit	SO:0001217, UniRef:UniRef50_A0A376W8K6
contig_1	cds	4275789	4277321	+	OBDLAM_04286	alsA	D-allose import ATP-binding protein AlsA	SO:0001217, UniRef:UniRef50_P32721
contig_1	cds	4277300	4278280	+	OBDLAM_04287	alsC	D-allose transport system permease protein AlsC	SO:0001217, UniRef:UniRef50_U1GS71
contig_1	cds	4278291	4278986	+	OBDLAM_04288	alsE	D-allulose-6-phosphate 3-epimerase	BlastRules:WP_001311314, EC:5.1.3.-, SO:0001217, UniRef:UniRef50_P32719
contig_1	cds	4278970	4279899	+	OBDLAM_04289		D-allose kinase	SO:0001217, UniRef:UniRef50_P32718
contig_1	cds	4280172	4282157	+	OBDLAM_04290	yjcS	alkyl sulfatase YjcS	BlastRules:WP_001066019, EC:3.1.6.-, SO:0001217, UniRef:UniRef50_P32717
contig_1	cds	4282366	4282641	+	OBDLAM_04291	ytcA	Uncharacterized protein YtcA	SO:0001217, UniRef:UniRef50_L0MBK5
contig_1	cds	4282660	4283691	+	OBDLAM_04292	mdtN	multidrug efflux transporter periplasmic adaptor subunit MdtN	BlastRules:WP_000446378, SO:0001217, UniRef:UniRef50_P32716
contig_1	cds	4283691	4285742	+	OBDLAM_04293	mdtO	multidrug efflux transporter permease subunit MdtO	BlastRules:WP_001275207, SO:0001217, UniRef:UniRef50_P32715
contig_1	cds	4285739	4287205	+	OBDLAM_04294	mdtP	multidrug efflux transporter outer membrane subunit MdtP	BlastRules:WP_000610601, SO:0001217, UniRef:UniRef50_A0A1B7JTB4
contig_1	cds	4287403	4289550	+	OBDLAM_04295		Formate dehydrogenase-H subunit alpha	SO:0001217, UniRef:UniRef50_A0A2X3KNL3
contig_1	ncRNA-region	4287815	4287869	+			Selenocysteine insertion sequence 2	RFAM:RF01988, SO:1001268
contig_1	cds	4289644	4290333	+	OBDLAM_04296	yjcO	Sel1-repeat-containing protein YjcO	SO:0001217, UniRef:UniRef50_P0AF56
contig_1	cds	4290412	4291725	-	OBDLAM_04297		Proton/glutamate-aspartate symporter	SO:0001217, UniRef:UniRef50_P21345
contig_1	cds	4292067	4292663	-	OBDLAM_04298	nrfG	Formate-dependent nitrite reductase complex subunit NrfG	SO:0001217, UniRef:UniRef50_A0A2B7LJ99
contig_1	cds	4292660	4293043	-	OBDLAM_04299		Formate-dependent nitrite reductase complex subunit	SO:0001217, UniRef:UniRef50_A0AAP9IIA9
contig_1	cds	4293036	4294658	-	OBDLAM_04300		Heme lyase	SO:0001217, UniRef:UniRef50_W0L3S9
contig_1	cds	4294774	4295730	-	OBDLAM_04301	nrfD	Protein NrfD	SO:0001217, UniRef:UniRef50_P32709
contig_1	cds	4295727	4296398	-	OBDLAM_04302		Cytochrome c nitrite reductase, Fe-S protein	SO:0001217, UniRef:UniRef50_I3D8T3
contig_1	cds	4296395	4296961	-	OBDLAM_04303	nrfB	Cytochrome c-type protein NrfB	SO:0001217, UniRef:UniRef50_P0ABL1
contig_1	cds	4297006	4298442	-	OBDLAM_04304		Cytochrome c-552	SO:0001217, UniRef:UniRef50_P0ABK9
contig_1	cds	4298835	4300793	+	OBDLAM_04305		Acetyl-coenzyme A synthetase	SO:0001217, UniRef:UniRef50_Q8ZKF6
contig_1	ncRNA	4300831	4300901	-	OBDLAM_04306	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	4300993	4301307	+	OBDLAM_04307		DUF485 domain-containing protein	SO:0001217, UniRef:UniRef50_K2K1S2
contig_1	cds	4301304	4302953	+	OBDLAM_04308	actP	Cation/acetate symporter ActP	SO:0001217, UniRef:UniRef50_P32705
contig_1	cds	4303131	4304423	+	OBDLAM_04309	espX5	T3SS effector pentapeptide repeat protein EspX5	BlastRules:WP_001270084, BlastRules:WP_001270094, SO:0001217, UniRef:UniRef50_P32704
contig_1	cds	4304577	4306226	-	OBDLAM_04310		Sodium, potassium, lithium and rubidium/H(+) antiporter	SO:0001217, UniRef:UniRef50_A0A379Z6K5
contig_1	cds	4306377	4307726	-	OBDLAM_04311	ghxP	guanine/hypoxanthine transporter GhxP	BlastRules:WP_000106882, SO:0001217, UniRef:UniRef50_A0A377IZ31
contig_1	ncRNA	4308139	4308279	+	OBDLAM_04312	sraL	sraL Hfq binding RNA	RFAM:RF01408, SO:0000655
contig_1	cds	4308515	4308730	-	OBDLAM_04313	insB	InsB	SO:0001217, UniRef:UniRef50_B0LHG4
contig_1	cds	4308802	4309179	+	OBDLAM_04314		IS1 transposase	SO:0001217, UniRef:UniRef50_A0A899NDL5
contig_1	cds	4309190	4309513	-	OBDLAM_04315		hypothetical protein	PFAM:PF09278.17
contig_1	cds	4309599	4309922	+	OBDLAM_04316	soxS	Regulatory protein SoxS	SO:0001217, UniRef:UniRef50_P0A9E2
contig_1	cds	4309925	4311511	-	OBDLAM_04317	pdeC	c-di-GMP phosphodiesterase PdeC	BlastRules:WP_000019548, EC:3.1.4.52, SO:0001217, UniRef:UniRef50_P32701
contig_1	cds	4311941	4312222	+	OBDLAM_04318	yjcB	YjcB protein	SO:0001217, UniRef:UniRef50_A0A0H3GHM5
contig_1	cds	4312630	4313451	+	OBDLAM_04319		DUF4433 domain-containing protein	SO:0001217, UniRef:UniRef50_W0FWT5
contig_1	cds	4313599	4313727	+	OBDLAM_04320		hypothetical protein	
contig_1	cds	4313990	4318753	-	OBDLAM_04321		AAA+ ATPase domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAN3M8M4
contig_1	cds	4318829	4319089	-	OBDLAM_04322		hypothetical protein	
contig_1	cds	4319241	4321274	-	OBDLAM_04323		Putative integrase	SO:0001217, UniRef:UniRef50_Q31IU7
contig_1	cds	4321291	4322829	-	OBDLAM_04324		Phage integrase family protein	SO:0001217, UniRef:UniRef50_A0A4R8EWK3
contig_1	cds	4322816	4324084	-	OBDLAM_04325		Site-specific integrase	SO:0001217, UniRef:UniRef50_A0A6C0TVL3
contig_1	cds	4324222	4324758	-	OBDLAM_04326	ssb1	single-stranded DNA-binding protein SSB1	BlastRules:WP_000168322, SO:0001217, UniRef:UniRef50_P25762
contig_1	cds	4325012	4327834	+	OBDLAM_04327		UvrABC system protein A	SO:0001217, UniRef:UniRef50_P57979
contig_1	cds	4327869	4328225	-	OBDLAM_04328	yjbR	Uncharacterized protein YjbR	SO:0001217, UniRef:UniRef50_P0AF50
contig_1	cds	4328229	4328645	-	OBDLAM_04329		Secondary thiamine-phosphate synthase enzyme	SO:0001217, UniRef:UniRef50_A0A2K4X6A9
contig_1	cds	4328756	4329469	-	OBDLAM_04330		Class B acid phosphatase	SO:0001217, UniRef:UniRef50_Q59544
contig_1	cds	4329871	4330074	+	OBDLAM_04331	yjbS	Uncharacterized protein YjbS	SO:0001217, UniRef:UniRef50_P58036
contig_1	cds	4330576	4331769	-	OBDLAM_04332	tyrB	aromatic amino acid transaminase	BlastRules:WP_000486903, EC:2.6.1.57, SO:0001217, UniRef:UniRef50_A0A378B534
contig_1	cds	4332022	4333101	-	OBDLAM_04333		Alanine racemase, biosynthetic	SO:0001217, UniRef:UniRef50_P0A6B4
contig_1	cds	4333154	4334569	-	OBDLAM_04334	dnaB	Replicative DNA helicase DnaB	SO:0001217, UniRef:UniRef50_P0ACB0
contig_1	cds	4334652	4335635	+	OBDLAM_04335		Quinone oxidoreductase 1	SO:0001217, UniRef:UniRef50_P28304
contig_1	cds	4335801	4336043	-	OBDLAM_04336		hypothetical protein	
contig_1	cds	4336177	4337214	-	OBDLAM_04337		tRNA-dihydrouridine(20/20a) synthase	SO:0001217, UniRef:UniRef50_P32695
contig_1	cds	4337577	4338284	-	OBDLAM_04338		DUF2713 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A836N6Z5
contig_1	cds	4338308	4338562	-	OBDLAM_04339	yjbL	Uncharacterized protein YjbL	SO:0001217, UniRef:UniRef50_P32693
contig_1	cds	4338880	4339395	+	OBDLAM_04340		Zinc uptake regulation protein	SO:0001217, UniRef:UniRef50_C9Y1F8
contig_1	cds	4339437	4339646	-	OBDLAM_04341	yjbJ	UPF0337 protein YjbJ	SO:0001217, UniRef:UniRef50_A0A485BC09
contig_1	cds	4339762	4341087	-	OBDLAM_04342		DNA damage-inducible protein F	SO:0001217, UniRef:UniRef50_P28303
contig_1	cds	4341160	4341768	-	OBDLAM_04343	lexA	LexA repressor	SO:0001217, UniRef:UniRef50_Q6D9I5
contig_1	cds	4341878	4342246	-	OBDLAM_04344	dgkA	diacylglycerol kinase	BlastRules:WP_000002907, EC:2.7.1.107, SO:0001217, UniRef:UniRef50_Q7CPB3
contig_1	cds	4342417	4344840	+	OBDLAM_04345		Glycerol-3-phosphate acyltransferase	SO:0001217, UniRef:UniRef50_P0A7A7
contig_1	cds	4344995	4345867	-	OBDLAM_04346		4-hydroxybenzoate octaprenyltransferase	SO:0001217, UniRef:UniRef50_Q15ZT9
contig_1	cds	4345880	4346377	-	OBDLAM_04347		Chorismate pyruvate-lyase	SO:0001217, UniRef:UniRef50_A0A0F0VL15
contig_1	cds	4346600	4347895	-	OBDLAM_04348	yjbI	Putative protein YjbI	SO:0001217, UniRef:UniRef50_P32690
contig_1	cds	4348144	4348359	-	OBDLAM_04349	insB	InsB	SO:0001217, UniRef:UniRef50_B0LHG4
contig_1	cds	4348431	4348808	+	OBDLAM_04350		IS1 transposase	SO:0001217, UniRef:UniRef50_A0A899NDL5
contig_1	cds	4348802	4348957	-	OBDLAM_04351		Type III effector protein	SO:0001217, UniRef:UniRef50_A0A090NXK6
contig_1	cds	4349059	4349211	+	OBDLAM_04352		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A376RST0
contig_1	cds	4349186	4350106	-	OBDLAM_04353		Maltose operon periplasmic protein	SO:0001217, UniRef:UniRef50_P03841
contig_1	cds	4350258	4351595	-	OBDLAM_04354	lamB	maltoporin LamB	BlastRules:WP_000973663, SO:0001217, UniRef:UniRef50_A0A2P7RBI5
contig_1	cds	4351670	4352785	-	OBDLAM_04355	malK	Maltose/maltodextrin import ATP-binding protein MalK	SO:0001217, UniRef:UniRef50_P68187
contig_1	cds	4352962	4353057	+	OBDLAM_04356		Sugar ABC transporter	SO:0001217, UniRef:UniRef50_A0A0H3EPS8
contig_1	cds	4353150	4354340	+	OBDLAM_04357		Maltose/maltodextrin-binding periplasmic protein	SO:0001217, UniRef:UniRef50_P19576
contig_1	ncRNA	4354404	4354474	-	OBDLAM_04358	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	4354494	4356038	+	OBDLAM_04359		Maltose/maltodextrin transport system permease protein	SO:0001217, UniRef:UniRef50_A0A379YFR7
contig_1	cds	4356053	4356943	+	OBDLAM_04360	malG	Maltose/maltodextrin transport system permease protein MalG	SO:0001217, UniRef:UniRef50_A0A845SKQ7
contig_1	cds	4357315	4358790	+	OBDLAM_04361		D-xylose-proton symporter	SO:0001217, UniRef:UniRef50_P0AGF4
contig_1	cds	4358834	4359244	-	OBDLAM_04362	psiE	Protein PsiE	SO:0001217, UniRef:UniRef50_P0A7C8
contig_1	cds	4359839	4361935	-	OBDLAM_04363		Lipoprotein	SO:0001217, UniRef:UniRef50_B2VKA7
contig_1	cds	4361935	4362672	-	OBDLAM_04364	yjbG	Uncharacterized protein YjbG	SO:0001217, UniRef:UniRef50_P32688
contig_1	cds	4362669	4363307	-	OBDLAM_04365	yjbF	Uncharacterized lipoprotein YjbF	SO:0001217, UniRef:UniRef50_P32687
contig_1	cds	4363421	4363663	-	OBDLAM_04366		hypothetical protein	
contig_1	ncRNA	4363860	4364009	+	OBDLAM_04367	STnc430	Enterobacterial sRNA STnc430	RFAM:RF02053, SO:0000655
contig_1	ncRNA	4364075	4364145	-	OBDLAM_04368	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	4364162	4365811	-	OBDLAM_04369		Glucose-6-phosphate isomerase	SO:0001217, UniRef:UniRef50_O25781
contig_1	ncRNA-region	4366048	4366244	+			Lysine riboswitch aptamer	RFAM:RF00168, SO:0000035
contig_1	cds	4366336	4367685	+	OBDLAM_04370		Aspartokinase	SO:0001217, UniRef:UniRef50_A0A379U5H8
